representation,task,wacc,uar,r_Present,r_Unknown,r_Absent,weight_file,run_id,report
Cnn14,circor1,0.6266666666666667,0.5799714521824055,0.4444444444444444,0.35294117647058826,0.942528735632184,external/Cnn14_16k_mAP=0.438.pth,circor1_ar_cnn14.AR_Cnn14_fbe800f3,"Finetuning circor1_ar_cnn14.AR_Cnn14_fbe800f3- on circor1 -> weighted_accuracy: 0.62667. UAR: 0.57997, recall per class: [0.44444444 0.35294118 0.94252874], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_cnn14.AR_Cnn14_fbe800f3/weights_ep38it69-0.61393_loss1.0983.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_cnn14.AR_Cnn14_fbe800f3', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_cnn14.AR_Cnn14_fbe800f3/weights_ep38it69-0.61393_loss1.0983.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
Cnn14,circor5,0.5688888888888889,0.6016377432198933,0.4222222222222222,0.6470588235294118,0.735632183908046,external/Cnn14_16k_mAP=0.438.pth,circor5_ar_cnn14.AR_Cnn14_1c1128cc,"Finetuning circor5_ar_cnn14.AR_Cnn14_1c1128cc- on circor5 -> weighted_accuracy: 0.56889. UAR: 0.60164, recall per class: [0.42222222 0.64705882 0.73563218], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_cnn14.AR_Cnn14_1c1128cc/weights_ep36it70-0.56473_loss0.7551.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_cnn14.AR_Cnn14_1c1128cc', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_cnn14.AR_Cnn14_1c1128cc/weights_ep36it70-0.56473_loss0.7551.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
AST,circor1,0.7866666666666666,0.7130568702576815,0.7777777777777778,0.47058823529411764,0.8908045977011494,external/ast/pretrained_models/ast_audioset.pth,circor1_ar_ast.AR_AST_63cb7c1c,"Finetuning circor1_ar_ast.AR_AST_63cb7c1c- on circor1 -> weighted_accuracy: 0.78667. UAR: 0.71306, recall per class: [0.77777778 0.47058824 0.8908046 ], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_ast.AR_AST_63cb7c1c/weights_ep46it277-0.69968_loss0.9690.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_ast.AR_AST_63cb7c1c', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_ast.AR_AST_63cb7c1c/weights_ep46it277-0.69968_loss0.9690.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
Cnn14,circor4,0.6311111111111111,0.570776049883555,0.5777777777777777,0.35294117647058826,0.7816091954022989,external/Cnn14_16k_mAP=0.438.pth,circor4_ar_cnn14.AR_Cnn14_357bb785,"Finetuning circor4_ar_cnn14.AR_Cnn14_357bb785- on circor4 -> weighted_accuracy: 0.63111. UAR: 0.57078, recall per class: [0.57777778 0.35294118 0.7816092 ], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_cnn14.AR_Cnn14_357bb785/weights_ep36it70-0.47704_loss0.8802.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_cnn14.AR_Cnn14_357bb785', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_cnn14.AR_Cnn14_357bb785/weights_ep36it70-0.47704_loss0.8802.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
Cnn14,circor1,0.6222222222222222,0.6878596649387724,0.5777777777777777,0.8823529411764706,0.603448275862069,external/Cnn14_16k_mAP=0.438.pth,circor1_ar_cnn14.AR_Cnn14_fbe800f3,"Finetuning circor1_ar_cnn14.AR_Cnn14_fbe800f3- on circor1 -> weighted_accuracy: 0.62222. UAR: 0.68786, recall per class: [0.57777778 0.88235294 0.60344828], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_cnn14.AR_Cnn14_fbe800f3/weights_ep43it69-0.69023_loss0.7623.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_cnn14.AR_Cnn14_fbe800f3', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_cnn14.AR_Cnn14_fbe800f3/weights_ep43it69-0.69023_loss0.7623.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
Cnn14,circor5,0.5866666666666667,0.5987604237097138,0.4666666666666667,0.5882352941176471,0.7413793103448276,external/Cnn14_16k_mAP=0.438.pth,circor5_ar_cnn14.AR_Cnn14_1c1128cc,"Finetuning circor5_ar_cnn14.AR_Cnn14_1c1128cc- on circor5 -> weighted_accuracy: 0.58667. UAR: 0.59876, recall per class: [0.46666667 0.58823529 0.74137931], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_cnn14.AR_Cnn14_1c1128cc/weights_ep32it70-0.69961_loss1.0196.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_cnn14.AR_Cnn14_1c1128cc', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_cnn14.AR_Cnn14_1c1128cc/weights_ep32it70-0.69961_loss1.0196.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
AST,circor5,0.7733333333333333,0.729284050785065,0.7777777777777778,0.5882352941176471,0.8218390804597702,external/ast/pretrained_models/ast_audioset.pth,circor5_ar_ast.AR_AST_bfb1ea24,"Finetuning circor5_ar_ast.AR_AST_bfb1ea24- on circor5 -> weighted_accuracy: 0.77333. UAR: 0.72928, recall per class: [0.77777778 0.58823529 0.82183908], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_ast.AR_AST_bfb1ea24/weights_ep38it280-0.73915_loss0.8375.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_ast.AR_AST_bfb1ea24', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_ast.AR_AST_bfb1ea24/weights_ep38it280-0.73915_loss0.8375.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
Cnn14,circor4,0.5822222222222222,0.481368792727819,0.7777777777777778,0.23529411764705882,0.4310344827586206,external/Cnn14_16k_mAP=0.438.pth,circor4_ar_cnn14.AR_Cnn14_357bb785,"Finetuning circor4_ar_cnn14.AR_Cnn14_357bb785- on circor4 -> weighted_accuracy: 0.58222. UAR: 0.48137, recall per class: [0.77777778 0.23529412 0.43103448], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_cnn14.AR_Cnn14_357bb785/weights_ep31it70-0.53424_loss0.7648.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_cnn14.AR_Cnn14_357bb785', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_cnn14.AR_Cnn14_357bb785/weights_ep31it70-0.53424_loss0.7648.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
Cnn14,circor1,0.6133333333333333,0.6559837728194726,0.4,0.7058823529411765,0.8620689655172413,external/Cnn14_16k_mAP=0.438.pth,circor1_ar_cnn14.AR_Cnn14_fbe800f3,"Finetuning circor1_ar_cnn14.AR_Cnn14_fbe800f3- on circor1 -> weighted_accuracy: 0.61333. UAR: 0.65598, recall per class: [0.4        0.70588235 0.86206897], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_cnn14.AR_Cnn14_fbe800f3/weights_ep48it69-0.69023_loss1.1263.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_cnn14.AR_Cnn14_fbe800f3', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_cnn14.AR_Cnn14_fbe800f3/weights_ep48it69-0.69023_loss1.1263.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
Cnn14,circor4,0.6622222222222223,0.6552099767109909,0.5555555555555556,0.5882352941176471,0.8218390804597702,external/Cnn14_16k_mAP=0.438.pth,circor4_ar_cnn14.AR_Cnn14_357bb785,"Finetuning circor4_ar_cnn14.AR_Cnn14_357bb785- on circor4 -> weighted_accuracy: 0.66222. UAR: 0.65521, recall per class: [0.55555556 0.58823529 0.82183908], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_cnn14.AR_Cnn14_357bb785/weights_ep42it70-0.55681_loss0.9845.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_cnn14.AR_Cnn14_357bb785', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_cnn14.AR_Cnn14_357bb785/weights_ep42it70-0.55681_loss0.9845.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
AST,circor4,0.6533333333333333,0.7116745548794231,0.4666666666666667,0.8235294117647058,0.8448275862068966,external/ast/pretrained_models/ast_audioset.pth,circor4_ar_ast.AR_AST_2a444287,"Finetuning circor4_ar_ast.AR_AST_2a444287- on circor4 -> weighted_accuracy: 0.65333. UAR: 0.71167, recall per class: [0.46666667 0.82352941 0.84482759], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_ast.AR_AST_2a444287/weights_ep17it281-0.66848_loss2.1621.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_ast.AR_AST_2a444287', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_ast.AR_AST_2a444287/weights_ep17it281-0.66848_loss2.1621.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
Cnn14,circor5,0.5911111111111111,0.5887311246337615,0.4666666666666667,0.5294117647058824,0.7701149425287356,external/Cnn14_16k_mAP=0.438.pth,circor5_ar_cnn14.AR_Cnn14_1c1128cc,"Finetuning circor5_ar_cnn14.AR_Cnn14_1c1128cc- on circor5 -> weighted_accuracy: 0.59111. UAR: 0.58873, recall per class: [0.46666667 0.52941176 0.77011494], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_cnn14.AR_Cnn14_1c1128cc/weights_ep31it70-0.58488_loss1.2298.pth, config: {'audio_repr': 'ar_cnn14.AR_Cnn14', 'weight_file': 'external/Cnn14_16k_mAP=0.438.pth', 'feature_d': 2048, 'sample_rate': 16000, 'n_fft': 512, 'window_size': 512, 'hop_size': 160, 'n_mels': 64, 'f_min': 50, 'f_max': 8000, 'batch_size': 256, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 5, 'mixup': 0.5, 'ft_bs': 256, 'ft_lr': 0.001, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 30, 'ft_time_mask': 100, 'ft_rrc': False, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_cnn14.AR_Cnn14_1c1128cc', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_cnn14.AR_Cnn14_1c1128cc/weights_ep31it70-0.58488_loss1.2298.pth', 'runtime_cfg': {'lr': 0.001, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 256, 'freq_mask': 30, 'time_mask': 100, 'rrc': False, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '8a40c43d'}}"
AST,circor5,0.6155555555555555,0.6747652317632035,0.5111111111111111,0.8235294117647058,0.6896551724137931,external/ast/pretrained_models/ast_audioset.pth,circor5_ar_ast.AR_AST_bfb1ea24,"Finetuning circor5_ar_ast.AR_AST_bfb1ea24- on circor5 -> weighted_accuracy: 0.61556. UAR: 0.67477, recall per class: [0.51111111 0.82352941 0.68965517], best weight: /lab/physionet2022_dl/evar/logs/circor5_ar_ast.AR_AST_bfb1ea24/weights_ep7it280-0.59264_loss0.6605.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor5.csv', 'task_data': 'work/16k/circor5', 'unit_samples': 80000, 'id': 'circor5_ar_ast.AR_AST_bfb1ea24', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor5_ar_ast.AR_AST_bfb1ea24/weights_ep7it280-0.59264_loss0.6605.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
AST,circor1,0.6133333333333333,0.7144316730523627,0.5111111111111111,1.0,0.632183908045977,external/ast/pretrained_models/ast_audioset.pth,circor1_ar_ast.AR_AST_63cb7c1c,"Finetuning circor1_ar_ast.AR_AST_63cb7c1c- on circor1 -> weighted_accuracy: 0.61333. UAR: 0.71443, recall per class: [0.51111111 1.         0.63218391], best weight: /lab/physionet2022_dl/evar/logs/circor1_ar_ast.AR_AST_63cb7c1c/weights_ep4it277-0.65278_loss0.8936.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor1.csv', 'task_data': 'work/16k/circor1', 'unit_samples': 80000, 'id': 'circor1_ar_ast.AR_AST_63cb7c1c', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor1_ar_ast.AR_AST_63cb7c1c/weights_ep4it277-0.65278_loss0.8936.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
AST,circor4,0.5977777777777777,0.6828187213582751,0.5555555555555556,0.9411764705882353,0.5517241379310345,external/ast/pretrained_models/ast_audioset.pth,circor4_ar_ast.AR_AST_2a444287,"Finetuning circor4_ar_ast.AR_AST_2a444287- on circor4 -> weighted_accuracy: 0.59778. UAR: 0.68282, recall per class: [0.55555556 0.94117647 0.55172414], best weight: /lab/physionet2022_dl/evar/logs/circor4_ar_ast.AR_AST_2a444287/weights_ep4it281-0.58405_loss0.4808.pth, config: {'audio_repr': 'ar_ast.AR_AST', 'weight_file': 'external/ast/pretrained_models/ast_audioset.pth', 'feature_d': 768, 'sample_rate': 16000, 'n_fft': 400, 'window_size': 400, 'hop_size': 160, 'n_mels': 128, 'window': 'hanning', 'batch_size': 128, 'lr_lineareval': 0.0003, 'report_per_epochs': 20, 'early_stop_epochs': 20, 'warmup_epochs': 4, 'mixup': 0.5, 'ft_bs': 64, 'ft_lr': 2.0, 'ft_early_stop_epochs': -1, 'ft_epochs': 200, 'ft_freq_mask': 24, 'ft_time_mask': 96, 'ft_rrc': True, 'name': '', 'task_metadata': 'evar/metadata/circor4.csv', 'task_data': 'work/16k/circor4', 'unit_samples': 80000, 'id': 'circor4_ar_ast.AR_AST_2a444287', 'training_mask': 0.0, 'optim': 'sgd', 'unit_sec': None, 'data_path': 'work', 'eval_checkpoint': '/lab/physionet2022_dl/evar/logs/circor4_ar_ast.AR_AST_2a444287/weights_ep4it281-0.58405_loss0.4808.pth', 'runtime_cfg': {'lr': 2.0, 'seed': 42, 'hidden': [], 'mixup': 0.5, 'bs': 64, 'freq_mask': 24, 'time_mask': 96, 'rrc': True, 'epochs': 200, 'early_stop_epochs': -1, 'n_class': 3, 'id': '2c73d864'}}"
