task,wacc,uar,r_Present,r_Unknown,r_Absent,combinations
circor1,0.6688888888888889,0.7376079933889265,0.6222222222222222,0.9411764705882352,0.6494252873563219,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936"
circor1,0.7,0.6864397866426265,0.7111111111111111,0.6470588235294118,0.7011494252873564,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep10it277-0.65488_loss2.1677"
circor1,0.6333333333333333,0.603418225527759,0.6888888888888889,0.5294117647058824,0.5919540229885057,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep43it69-0.69023_loss0.7623"
circor1,0.6444444444444445,0.67061077304485,0.6666666666666666,0.7647058823529411,0.5804597701149425,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep43it69-0.69023_loss0.7623"
circor1,0.6355555555555555,0.6395687777026519,0.6222222222222222,0.6470588235294118,0.6494252873563219,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep38it69-0.61393_loss1.0983"
circor1,0.8422222222222222,0.7778153406956653,0.8888888888888888,0.5882352941176471,0.8563218390804598,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.83199_loss0.4177"
circor1,0.6866666666666666,0.7390729471865374,0.6222222222222222,0.8823529411764706,0.7126436781609196,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990"
circor1,0.6466666666666666,0.7067613252197432,0.6,0.8823529411764706,0.6379310344827587,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep14it277-0.68183_loss0.6690"
circor1,0.6088888888888889,0.644301705356472,0.6222222222222222,0.7647058823529411,0.5459770114942529,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527"
circor1,0.6755555555555556,0.725152129817444,0.6666666666666666,0.8823529411764706,0.6264367816091954,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263"
circor1,0.7222222222222222,0.680880474795282,0.8222222222222222,0.5882352941176471,0.632183908045977,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep46it277-0.69968_loss0.9690"
circor1,0.7088888888888889,0.7465404552625646,0.6,0.8235294117647058,0.8160919540229885,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep38it69-0.61393_loss1.0983,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990"
circor1,0.7333333333333333,0.754586432274059,0.7333333333333333,0.8235294117647058,0.7068965517241379,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep10it277-0.65488_loss2.1677"
circor1,0.6644444444444444,0.634580422207197,0.6444444444444445,0.5294117647058824,0.7298850574712644,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep10it277-0.65488_loss2.1677"
circor1,0.6244444444444445,0.6183006535947713,0.6,0.5882352941176471,0.6666666666666666,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562"
circor1,0.6422222222222222,0.6613477574938021,0.6,0.7058823529411765,0.6781609195402298,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep38it69-0.61393_loss1.0983"
circor1,0.7511111111111111,0.6992712793929833,0.8888888888888888,0.5882352941176471,0.6206896551724138,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep46it277-0.69968_loss0.9690,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936"
circor1,0.6511111111111111,0.6668394560889491,0.6222222222222222,0.7058823529411765,0.6724137931034483,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep38it69-0.61393_loss1.0983,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263"
circor1,0.5355555555555556,0.6131470212606115,0.5777777777777777,0.8823529411764706,0.3793103448275862,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936"
circor1,0.6488888888888888,0.6094808804747953,0.6222222222222222,0.4705882352941176,0.735632183908046,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397"
circor1,0.6066666666666667,0.6657651566373676,0.6666666666666666,0.8823529411764706,0.4482758620689655,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936"
circor1,0.8133333333333334,0.7572533994440688,0.8444444444444444,0.5882352941176471,0.8390804597701149,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep44it554-0.82954_loss0.6349"
circor1,0.8177777777777778,0.7450529637142213,0.8666666666666667,0.5294117647058824,0.8390804597701149,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep5it69-0.70179_loss0.7901,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep35it554-0.82114_loss0.8219"
circor1,0.82,0.71707610247164,0.8888888888888888,0.4117647058823529,0.8505747126436781,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep44it554-0.82954_loss0.6349"
circor1,0.8666666666666667,0.7945458643227404,0.9333333333333332,0.5882352941176471,0.8620689655172413,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep46it277-0.69968_loss0.9690,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.83199_loss0.4177"
circor1,0.82,0.749139809180377,0.8444444444444444,0.5294117647058824,0.8735632183908046,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.83199_loss0.4177"
circor1,0.5355555555555556,0.5810833145518743,0.6222222222222222,0.7647058823529411,0.3563218390804598,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep43it69-0.64123_loss0.8089,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936"
circor1,0.6866666666666666,0.7325595372248516,0.6888888888888889,0.8823529411764706,0.6264367816091954,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep14it277-0.68183_loss0.6690"
circor1,0.6088888888888889,0.6048906919089475,0.6,0.5882352941176471,0.6264367816091954,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep26it69-0.70984_loss0.8527,-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562"
circor1,0.7177777777777777,0.7637217339042897,0.6444444444444445,0.8823529411764706,0.764367816091954,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397,-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep42it277-0.69338_loss0.6990"
circor1,0.5822222222222222,0.6256554729171362,0.5777777777777777,0.7647058823529411,0.5344827586206896,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138,-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep17it69-0.68638_loss0.7562"
circor1,0.8377777777777777,0.7440913530163024,0.9111111111111112,0.4705882352941176,0.8505747126436781,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep44it554-0.82954_loss0.6349"
circor1,0.5622222222222222,0.5793554203290512,0.7333333333333333,0.7058823529411765,0.2988505747126437,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep34it69-0.69233_loss1.3810"
circor1,0.86,0.8186913079408008,0.9111111111111112,0.7058823529411765,0.8390804597701149,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep44it69-0.68043_loss1.0397,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep35it554-0.82114_loss0.8219"
circor1,0.8377777777777777,0.8060476297798814,0.8444444444444444,0.7058823529411765,0.867816091954023,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep48it69-0.69023_loss1.1263,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.81834_loss0.7292"
circor1,0.8666666666666667,0.8084065810232138,0.9333333333333332,0.6470588235294118,0.8448275862068966,"-lab-physionet2022_dl-evar-logs-circor1_ar_ast.AR_AST_63cb7c1c-weights_ep4it277-0.65278_loss0.8936,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep43it554-0.83129_loss0.7270"
circor1,0.5711111111111111,0.6065584854631508,0.5333333333333333,0.7058823529411765,0.5804597701149425,"-lab-physionet2022_dl-evar-logs-circor1_ar_byola.AR_BYOLA_ca67c1d1-weights_ep6it69-0.59223_loss1.1138,-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep38it69-0.61393_loss1.0983"
circor1,0.8444444444444444,0.7775599128540306,0.9111111111111112,0.5882352941176471,0.8333333333333334,"-lab-physionet2022_dl-evar-logs-circor1_ar_cnn14.AR_Cnn14_fbe800f3-weights_ep34it69-0.69233_loss1.3810,-lab-physionet2022_dl-evar-logs-circor1_ar_m2d.AR_M2D_8ff7abf7-weights_ep41it554-0.83199_loss0.4177"
circor4,0.8466666666666667,0.7196904815566073,0.9555555555555556,0.3529411764705882,0.8505747126436781,"-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep40it281-0.71868_loss0.8535,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep39it562-0.81946_loss0.6089"
circor4,0.7177777777777777,0.6887386372173391,0.8444444444444444,0.6470588235294118,0.5747126436781609,"-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep40it281-0.71868_loss0.8535,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep5it281-0.57938_loss0.4794"
circor4,0.5488888888888889,0.599924874164225,0.6888888888888889,0.8235294117647058,0.2873563218390804,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep36it70-0.47704_loss0.8802,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep4it281-0.58405_loss0.4808"
circor4,0.5866666666666667,0.6142889339643903,0.7333333333333333,0.7647058823529411,0.3448275862068966,"-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep5it281-0.57938_loss0.4794,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep4it281-0.58405_loss0.4808"
circor4,0.5488888888888889,0.567861167455488,0.7333333333333333,0.7058823529411765,0.264367816091954,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep19it70-0.59805_loss1.1080,-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep11it70-0.51829_loss1.1001"
circor4,0.8377777777777777,0.6864773495605139,0.9333333333333332,0.2352941176470588,0.8908045977011494,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep42it70-0.55681_loss0.9845,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep39it562-0.81946_loss0.6089"
circor4,0.5111111111111111,0.5461498009165352,0.6222222222222222,0.7058823529411765,0.3103448275862069,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep11it70-0.51829_loss1.1001,-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep11it70-0.66732_loss0.8107"
circor4,0.5822222222222222,0.6061152430320788,0.7777777777777778,0.7647058823529411,0.2758620689655172,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep23it70-0.57743_loss0.9111,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep4it281-0.58405_loss0.4808"
circor4,0.8511111111111112,0.7417248891893923,0.9111111111111112,0.4117647058823529,0.9022988505747126,"-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep5it281-0.57938_loss0.4794,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep35it562-0.83813_loss0.6062"
circor4,0.6155555555555555,0.5932687251145669,0.7777777777777778,0.5882352941176471,0.4137931034482758,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep11it70-0.66732_loss0.8107,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep5it281-0.57938_loss0.4794"
circor4,0.7177777777777777,0.7710690406430771,0.7111111111111111,0.9411764705882352,0.6609195402298851,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep11it70-0.66732_loss0.8107,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep48it281-0.68132_loss0.6503"
circor4,0.5622222222222222,0.5239125535271579,0.7333333333333333,0.4705882352941176,0.367816091954023,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep19it70-0.59805_loss1.1080,-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep42it70-0.55681_loss0.9845"
circor4,0.8511111111111112,0.7118323191345505,0.9333333333333332,0.2941176470588235,0.9080459770114944,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep0it70-0.71673_loss0.8952,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep35it562-0.82840_loss2.2186"
circor4,0.6022222222222222,0.507294718653745,0.6888888888888889,0.2352941176470588,0.5977011494252874,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep2it70-0.74591_loss0.8063,-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep31it70-0.53424_loss0.7648"
circor4,0.5933333333333334,0.5377056569754339,0.8666666666666667,0.4705882352941176,0.2758620689655172,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep23it70-0.57743_loss0.9111,-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep31it70-0.53424_loss0.7648"
circor4,0.8511111111111112,0.7256930358350236,0.9333333333333332,0.3529411764705882,0.8908045977011494,"-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep48it562-0.83346_loss1.8498,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep28it562-0.83191_loss0.6056"
circor4,0.6755555555555556,0.7273232664713394,0.6444444444444445,0.8823529411764706,0.6551724137931034,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep36it70-0.47704_loss0.8802,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep17it281-0.66848_loss2.1621"
circor4,0.7288888888888889,0.7004883179325371,0.8222222222222222,0.6470588235294118,0.632183908045977,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep31it70-0.53424_loss0.7648,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep48it281-0.68132_loss0.6503"
circor4,0.8288888888888889,0.7087070843663135,0.9111111111111112,0.3529411764705882,0.8620689655172413,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep42it70-0.55681_loss0.9845,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep28it562-0.83191_loss0.6056"
circor4,0.7111111111111111,0.7193974907970851,0.7555555555555555,0.7647058823529411,0.6379310344827587,"-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep40it281-0.71868_loss0.8535,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep17it281-0.66848_loss2.1621"
circor4,0.8422222222222222,0.6742769138306665,0.9555555555555556,0.1764705882352941,0.8908045977011494,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep39it70-0.62374_loss0.9741,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep39it562-0.81946_loss0.6089"
circor4,0.7444444444444445,0.6883479828713095,0.8,0.5294117647058824,0.735632183908046,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep2it70-0.74591_loss0.8063,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep40it281-0.71868_loss0.8535"
circor4,0.5911111111111111,0.5509879047404402,0.7111111111111111,0.4705882352941176,0.4712643678160919,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep11it70-0.66732_loss0.8107,-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep42it70-0.55681_loss0.9845"
circor4,0.8511111111111112,0.7417248891893923,0.9111111111111112,0.4117647058823529,0.9022988505747126,"-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep17it281-0.66848_loss2.1621,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep48it562-0.83346_loss1.8498"
circor4,0.6555555555555556,0.7005634437683118,0.6,0.8235294117647058,0.6781609195402298,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep0it70-0.71673_loss0.8952,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep48it281-0.68132_loss0.6503"
circor4,0.86,0.7472165877845391,0.9333333333333332,0.4117647058823529,0.896551724137931,"-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep48it281-0.68132_loss0.6503,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep48it562-0.83346_loss1.8498"
circor4,0.5755555555555556,0.5492675231011944,0.7333333333333333,0.5294117647058824,0.3850574712643678,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep23it70-0.57743_loss0.9111,-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep36it70-0.47704_loss0.8802"
circor4,0.5888888888888889,0.5438960258432876,0.6222222222222222,0.4117647058823529,0.5977011494252874,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep0it70-0.71673_loss0.8952,-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep36it70-0.47704_loss0.8802"
circor4,0.8688888888888889,0.7687401397340544,0.9333333333333332,0.4705882352941176,0.9022988505747126,"-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep48it281-0.68132_loss0.6503,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep35it562-0.83813_loss0.6062"
circor4,0.8355555555555556,0.6962512207948314,0.9555555555555556,0.2941176470588235,0.8390804597701149,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep23it70-0.57743_loss0.9111,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep39it562-0.81946_loss0.6089"
circor4,0.5511111111111111,0.5186762827736459,0.6888888888888889,0.4705882352941176,0.396551724137931,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep19it70-0.59805_loss1.1080,-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep0it70-0.71673_loss0.8952"
circor4,0.5977777777777777,0.6784764480504846,0.6,0.9411764705882352,0.4942528735632184,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep11it70-0.51829_loss1.1001,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep17it281-0.66848_loss2.1621"
circor4,0.68,0.688235294117647,0.8,0.7647058823529411,0.5,"-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep40it281-0.71868_loss0.8535,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep4it281-0.58405_loss0.4808"
circor4,0.8422222222222222,0.690308767185035,0.9333333333333332,0.2352941176470588,0.9022988505747126,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep11it70-0.66732_loss0.8107,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep35it562-0.82840_loss2.2186"
circor4,0.7444444444444445,0.7437908496732026,0.8,0.7647058823529411,0.6666666666666666,"-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep40it281-0.71868_loss0.8535,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep48it281-0.68132_loss0.6503"
circor4,0.8422222222222222,0.6742769138306665,0.9555555555555556,0.1764705882352941,0.8908045977011494,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep36it70-0.47704_loss0.8802,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep39it562-0.81946_loss0.6089"
circor4,0.6955555555555556,0.7029824956802644,0.6444444444444445,0.7058823529411765,0.7586206896551724,"-lab-physionet2022_dl-evar-logs-circor4_ar_byola.AR_BYOLA_4123a57e-weights_ep2it70-0.74591_loss0.8063,-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep48it281-0.68132_loss0.6503"
circor4,0.8466666666666667,0.7357223349109759,0.9333333333333332,0.4117647058823529,0.8620689655172413,"-lab-physionet2022_dl-evar-logs-circor4_ar_ast.AR_AST_2a444287-weights_ep40it281-0.71868_loss0.8535,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep48it562-0.83346_loss1.8498"
circor4,0.8466666666666667,0.7080009015100294,0.9333333333333332,0.2941176470588235,0.896551724137931,"-lab-physionet2022_dl-evar-logs-circor4_ar_cnn14.AR_Cnn14_357bb785-weights_ep39it70-0.62374_loss0.9741,-lab-physionet2022_dl-evar-logs-circor4_ar_m2d.AR_M2D_fc5206c8-weights_ep35it562-0.83813_loss0.6062"
